Merchant Id, Avg Ticket Size ,Merchant Name,Company Name,Integration type,Governorate,Sales Mcc,Sales Agent,Sales Head,Dam Name,Dam Head,Merchant Id  1,Card Present Premium,Card Present Premium6,Card Present Premium2030,In Store Forsa Psp,In Store Forsa Agg,In Store Get Go,In Store Shahry New,In Store Souhoolav2 Psp,In Store Souhoolav3 Psp,Onlive Souhoolav2 Psp,Online Souhoolav3 Psp,In Store Souhoolav2 Agg,In Store Souhoolav3 Agg,Onlive Souhoolav2 Agg,Online Souhoolav3 Agg,In Store Sympl,In Store Valu Psp,Online Forsa,Online Get Go,Online Premium,Online Shahry,Online Sympl,Online Valu Agg,Valu Online Valu Agg,Online Valu Psp,Valu Online Valu Psp,Aman V2 Psp,Aman V2 Agg,Khazna Agg,Khazna Psp,Valu Sympl,Total Amount
88267," 144,917 ",Dr Mary Pharmacy,Mary00,Online,Giza,صيداليات,Saleh_Farid,mohamed_gamal,Heba_khaled1,telesales(Ezz),"125,420"," 1,569,751.00 "," 244,778.00 "," 680,214.00 "," 812,052.00 "," 1,013,063.00 "," 1,035,988.00 "," 718,051.00 "," 1,116,278.00 "," 1,785,950.00 "," 310,324.00 "," 1,492,432.00 "," 1,615,094.00 "," 1,514,899.00 "," 1,132,155.00 "," 610,100.00 "," 8,307.00 "," 1,875,564.00 "," 1,935,396.00 "," 1,921,613.00 "," 85,490.00 "," 875,120.00 "," 998,883.00 "," 378,034.00 "," 454,541.00 "," 1,991,322.00 "," 374,043.00 "," 783,620.00 "," 522,905.00 "," 10,500.00 "," 1,633,453.00 "," 532,706.00 "," 30,032,626.00 "
149800," 208,407 ",Dr Wael Ghanem Clinic,W79,POS,Cairo,طبي (مستشفيات و عيادات ومعامل),Mohamed_abdelsattar,mohamed_gamal,A_abduldayem,mohamed_gamal,"674,976"," 1,983,859.00 "," 1,147,856.00 "," 433,877.00 "," 100,090.00 "," 11,005.00 "," 1,367,977.00 "," 1,151,683.00 "," 348,853.00 "," 982,263.00 "," 1,486,206.00 "," 829,044.00 "," 415,970.00 "," 1,448,236.00 "," 1,692,602.00 "," 342,682.00 "," 1,696,805.00 "," 93,531.00 "," 262,937.00 "," 339,703.00 "," 1,680,563.00 "," 1,769,954.00 "," 1,778,518.00 "," 463,707.00 "," 1,688,366.00 "," 37,437.00 "," 1,131,127.00 "," 24,518.00 "," 1,574,831.00 "," 76,066.00 "," 50,647.00 "," 713,494.00 "," 27,124,407.00 "
216653," 62,029 ",Holix Watersports,HolixWatersports,Online,Cairo,أدوات ومستلزمات رياضية,Ahmed_Abdelhalim,mohamed_elayah,Hanan_Mostafa,mohamed_elayah,"38,266"," 1,950,311.00 "," 845,561.00 "," 2,551.00 "," 1,388,577.00 "," 469,579.00 "," 1,245,494.00 "," 1,145,210.00 "," 663,935.00 "," 921,848.00 "," 1,886,834.00 "," 249,473.00 "," 475,377.00 "," 1,559,365.00 "," 168,003.00 "," 639,077.00 "," 94,610.00 "," 1,452,829.00 "," 257,143.00 "," 473,370.00 "," 316,930.00 "," 830,097.00 "," 781,293.00 "," 1,057,538.00 "," 1,838,064.00 "," 602,604.00 "," 986,556.00 "," 769,092.00 "," 351,192.00 "," 1,410,185.00 "," 1,028,891.00 "," 269,632.00 "," 26,131,221.00 "
23172," 214,884 ",El-Ghazy,01012914774,Online,Cairo,صيداليات,Kareem_magdy,muhamed_ezzeldin,Moanes_Gamal,muhamed_ezzeldin,"629,594"," 323,405.00 "," 671,369.00 "," 559,740.00 "," 1,065,607.00 "," 1,727,411.00 "," 1,893,352.00 "," 1,969,279.00 "," 1,658,885.00 "," 336,774.00 "," 1,353,669.00 "," 577,852.00 "," 458,314.00 "," 882,688.00 "," 1,236,722.00 "," 1,455,646.00 "," 863,533.00 "," 1,870,741.00 "," 883,055.00 "," 1,744,010.00 "," 1,624,147.00 "," 1,104,885.00 "," 3,650.00 "," 521,866.00 "," 1,487,045.00 "," 1,987,147.00 "," 476,036.00 "," 1,770,985.00 "," 37,992.00 "," 284,382.00 "," 1,438,416.00 "," 1,580,157.00 "," 33,848,760.00 "
191686," 212,484 ",Es_Store,Es_Store,Online,Cairo,موبايل,Ali_Abdo_Ali,mohamed_gamal,Mohammed_farghaly,mohamed_gamal,"55,327"," 1,246,769.00 "," 991,904.00 "," 944,933.00 "," 160,774.00 "," 1,798,007.00 "," 1,523,731.00 "," 1,994,085.00 "," 559,784.00 "," 879,544.00 "," 1,442,946.00 "," 904,082.00 "," 1,238,233.00 "," 1,840,470.00 "," 1,089,264.00 "," 1,319,425.00 "," 572,193.00 "," 1,662,567.00 "," 1,866,516.00 "," 1,781,547.00 "," 503,522.00 "," 197,160.00 "," 1,293,533.00 "," 1,761,428.00 "," 1,830,818.00 "," 706,351.00 "," 1,174,524.00 "," 1,724,566.00 "," 642,449.00 "," 1,556,197.00 "," 1,512,004.00 "," 645,212.00 "," 37,364,538.00 "
99001," 159,318 ",Sehetna,01227394343,Online,Cairo,Others,onboarding,telesales(Ezz),Mahmoud_Abdoo,mohamed_elayah,"420,324"," 461,452.00 "," 580,600.00 "," 1,420,196.00 "," 1,501,625.00 "," 546,842.00 "," 1,265,553.00 "," 557,282.00 "," 1,151,521.00 "," 70,525.00 "," 235,077.00 "," 1,057,560.00 "," 754,283.00 "," 1,160,098.00 "," 93,401.00 "," 347,540.00 "," 1,461,146.00 "," 1,772,510.00 "," 1,743,234.00 "," 1,100,609.00 "," 657,068.00 "," 426,402.00 "," 1,227,974.00 "," 355,341.00 "," 1,802,175.00 "," 1,270,594.00 "," 685,160.00 "," 387,053.00 "," 1,118,519.00 "," 27,689.00 "," 51,426.00 "," 969,008.00 "," 26,259,463.00 "
148069," 194,686 ",Hall Of Selfies,01111120637,Online,Cairo,مجالات فنية,Hesham_Torky,ahmed_abass,Khaled_Lashen,ahmed_abass,"669,313"," 1,909,493.00 "," 1,355,495.00 "," 200,562.00 "," 372,646.00 "," 169,711.00 "," 1,918,476.00 "," 1,406,167.00 "," 1,463,486.00 "," 1,253,239.00 "," 1,941,997.00 "," 268,545.00 "," 1,091,908.00 "," 695,753.00 "," 1,486,893.00 "," 741,213.00 "," 1,072,484.00 "," 1,162,923.00 "," 879,192.00 "," 1,957,218.00 "," 277,117.00 "," 1,059,465.00 "," 1,736,543.00 "," 17,408.00 "," 777,471.00 "," 383,156.00 "," 772,934.00 "," 762,757.00 "," 397,650.00 "," 392,877.00 "," 1,891,338.00 "," 79,713.00 "," 29,895,830.00 "
201139," 173,974 ",Janseen,Janseen,Online,Cairo,مفروشات ومراتب,Ythabit,mohamed_gamal,Ahmed_Moustafa,mohamed_gamal,"71,574"," 1,942,020.00 "," 688,271.00 "," 1,680,362.00 "," 931,503.00 "," 1,680,268.00 "," 1,836,141.00 "," 328,890.00 "," 479,214.00 "," 1,212,672.00 "," 1,196,603.00 "," 84,147.00 "," 1,132,516.00 "," 1,747,520.00 "," 56,528.00 "," 1,802,825.00 "," 1,583,662.00 "," 282,243.00 "," 345,626.00 "," 1,848,142.00 "," 198,314.00 "," 1,162,323.00 "," 605,576.00 "," 945,450.00 "," 924,122.00 "," 1,786,054.00 "," 1,607,827.00 "," 481,789.00 "," 1,440,616.00 "," 1,920,745.00 "," 519,351.00 "," 1,060,688.00 "," 33,512,008.00 "
19477," 117,863 ",Bambino&Lady,Sara1,POS,Cairo,ملابس,Norhan_elkomy,mohamed_gamal,hosam_sayed,mohamed_gamal,"148,906"," 93,771.00 "," 877,771.00 "," 791,424.00 "," 454,282.00 "," 844,126.00 "," 860,048.00 "," 806,185.00 "," 357,456.00 "," 1,688,291.00 "," 94,464.00 "," 1,299,218.00 "," 1,759,795.00 "," 944,221.00 "," 1,011,776.00 "," 1,152,089.00 "," 1,721,479.00 "," 273,501.00 "," 1,251,117.00 "," 1,912,445.00 "," 194,063.00 "," 368,873.00 "," 1,300,853.00 "," 1,017,494.00 "," 1,009,404.00 "," 511,295.00 "," 685,876.00 "," 527,677.00 "," 119,854.00 "," 202,185.00 "," 511,567.00 "," 1,514,393.00 "," 26,156,993.00 "
108533," 170,229 ",SmileHouse1,SmileHouse1,Online,Giza,مطاعم و كافتريات,Saleh_Farid,mohamed_gamal,Mohamed_mahdy,mohamed_gamal,"163,108"," 1,943,567.00 "," 331,348.00 "," 631,130.00 "," 1,694,150.00 "," 862,705.00 "," 308,461.00 "," 288,658.00 "," 645,919.00 "," 8,663.00 "," 1,863,424.00 "," 1,734,918.00 "," 260,501.00 "," 1,128,868.00 "," 5,298.00 "," 1,911,872.00 "," 580,582.00 "," 1,825,052.00 "," 1,297,370.00 "," 1,708,580.00 "," 1,262,287.00 "," 1,864,333.00 "," 852,150.00 "," 333,176.00 "," 333,741.00 "," 544,776.00 "," 1,349,014.00 "," 638,455.00 "," 1,904,093.00 "," 1,342,023.00 "," 1,631,020.00 "," 350,042.00 "," 31,436,176.00 "
157360," 138,721 ",Zento,01222272271,Online,Cairo,اكسسوارات,Youssef_Metwaly,mohamed_elayah,Hanan_Mostafa,mohamed_elayah,"577,547"," 763,674.00 "," 764,835.00 "," 1,131,887.00 "," 693,508.00 "," 1,511,557.00 "," 860,822.00 "," 1,756,802.00 "," 765,168.00 "," 66,343.00 "," 919,932.00 "," 1,045,385.00 "," 673,020.00 "," 1,857,852.00 "," 1,887,806.00 "," 840,820.00 "," 1,821,780.00 "," 1,553,591.00 "," 399,941.00 "," 1,900,454.00 "," 1,484,592.00 "," 1,419,578.00 "," 113,836.00 "," 1,631,347.00 "," 1,305,497.00 "," 1,923,503.00 "," 1,123,403.00 "," 1,994,899.00 "," 1,645,903.00 "," 1,342,304.00 "," 831,524.00 "," 314,788.00 "," 36,346,351.00 "
77396," 205,950 ",Retaj Sweets,R002,Online,Cairo,حلواني,mahmoud_abdelwahed,mohamed_gamal,islam_ahmed,mohamed_gamal,"791,869"," 1,352,843.00 "," 1,937,126.00 "," 1,339,013.00 "," 676,266.00 "," 1,798,924.00 "," 184,775.00 "," 158,084.00 "," 15,511.00 "," 329,032.00 "," 261,886.00 "," 420,026.00 "," 1,354,426.00 "," 1,555,893.00 "," 1,032,201.00 "," 467,842.00 "," 440,983.00 "," 999,089.00 "," 170,590.00 "," 1,103,148.00 "," 1,678,422.00 "," 640,541.00 "," 1,544,955.00 "," 1,377,053.00 "," 1,564,431.00 "," 1,974,016.00 "," 729,599.00 "," 1,692,478.00 "," 1,522,739.00 "," 1,167,076.00 "," 1,306,495.00 "," 1,813,244.00 "," 32,608,707.00 "
229019," 218,244 ",Sayed_3awd,Sayed_3awd,Online,Giza,موبايل,Abdelrahman_lashen,mohamed_gamal,ghareeb_mohamed,mohamed_gamal,"24,434"," 1,027,036.00 "," 539,925.00 "," 1,865,846.00 "," 1,831,165.00 "," 490,440.00 "," 1,413,691.00 "," 1,359,065.00 "," 1,562,072.00 "," 1,770,576.00 "," 1,849,819.00 "," 1,822,349.00 "," 115,389.00 "," 1,046,535.00 "," 1,052,784.00 "," 948,988.00 "," 1,039,339.00 "," 31,254.00 "," 128,109.00 "," 1,556,685.00 "," 832,614.00 "," 1,635,504.00 "," 772,664.00 "," 1,209,826.00 "," 493,806.00 "," 1,557,576.00 "," 644,356.00 "," 892,564.00 "," 1,535,136.00 "," 1,874,799.00 "," 1,120,127.00 "," 170,674.00 "," 34,190,713.00 "
14874," 184,823 ",Lilo Kides Zone,LiloKidesZone88,POS,Cairo,ترفيه (سينما - مسارح - ...),mohamed.khaled,muhamed_ezzeldin,Ezz_damcancel,muhamed_ezzeldin,"155,618"," 839,634.00 "," 793,764.00 "," 1,334,514.00 "," 1,508,509.00 "," 1,820,628.00 "," 1,077,714.00 "," 1,953,067.00 "," 671,577.00 "," 1,183,330.00 "," 432,792.00 "," 288,060.00 "," 1,499,680.00 "," 1,853,410.00 "," 520,517.00 "," 893,515.00 "," 303,080.00 "," 1,913,357.00 "," 866,798.00 "," 551,291.00 "," 339,968.00 "," 200,269.00 "," 747,978.00 "," 908,046.00 "," 1,159,686.00 "," 477,984.00 "," 970,099.00 "," 632,528.00 "," 1,519,278.00 "," 1,721,115.00 "," 291,915.00 "," 98,201.00 "," 29,372,304.00 "
247565," 31,093 ",Home Art Egypt,Homearteg,Online,Giza,أثاث,diaa_ahmed,mohamed_elayah,Mohamed_Ezzat,mohamed_elayah,"71,491"," 299,834.00 "," 8,221.00 "," 1,787,626.00 "," 1,821,828.00 "," 1,732,741.00 "," 523,050.00 "," 1,248,333.00 "," 1,162,003.00 "," 1,748,938.00 "," 942,565.00 "," 355,150.00 "," 898,272.00 "," 1,731,209.00 "," 1,460,016.00 "," 990,821.00 "," 1,996,706.00 "," 540,952.00 "," 587,829.00 "," 406,719.00 "," 660,324.00 "," 948,700.00 "," 675,789.00 "," 844,198.00 "," 724,143.00 "," 1,682,002.00 "," 267,532.00 "," 1,331,954.00 "," 1,939,700.00 "," 1,995,911.00 "," 1,311,311.00 "," 1,620,239.00 "," 34,244,616.00 "
187676," 244,408 ",Natalia Fashion,01223333610,Online,Giza,ملابس,momen_arabi,ahmed_abass,amal_mohsen,ahmed_abass,"669,204"," 574,219.00 "," 562,007.00 "," 1,043,947.00 "," 1,086,659.00 "," 1,030,307.00 "," 1,718,535.00 "," 280,985.00 "," 1,566,939.00 "," 1,706,077.00 "," 778,518.00 "," 1,265,025.00 "," 1,240,388.00 "," 1,883,442.00 "," 1,648,869.00 "," 434,603.00 "," 199,513.00 "," 522,744.00 "," 1,757,192.00 "," 49,647.00 "," 562,087.00 "," 1,135,980.00 "," 9,303.00 "," 64,047.00 "," 847,860.00 "," 457,010.00 "," 1,161,905.00 "," 1,098,606.00 "," 684,287.00 "," 1,148,190.00 "," 484,728.00 "," 651,591.00 "," 27,655,210.00 "
219127," 99,683 ",Romeo & Juliet,romeojuliet,Online,Giza,مستلزمات منزلية,hashim_ibrahim,mohamed_elayah,Ahmed_Abdelhalim,mohamed_elayah,"153,290"," 1,754,159.00 "," 1,885,124.00 "," 1,244,014.00 "," 513,182.00 "," 1,505,753.00 "," 1,983,065.00 "," 1,534,392.00 "," 603,211.00 "," 1,624,099.00 "," 1,357,539.00 "," 469,902.00 "," 1,488,289.00 "," 673,350.00 "," 1,685,876.00 "," 1,123,443.00 "," 1,773,711.00 "," 1,644,446.00 "," 465,504.00 "," 157,536.00 "," 673,474.00 "," 1,399,107.00 "," 71,577.00 "," 1,243,611.00 "," 1,738,552.00 "," 1,356,471.00 "," 194,897.00 "," 538,531.00 "," 1,304,264.00 "," 1,940,317.00 "," 503,083.00 "," 1,610,723.00 "," 36,061,202.00 "
54477," 102,326 ",Deltatechonolgy,Delta22,Online,Giza,الكترونيات,Mostafa_Ragheb,ahmed_abass,mohamed_kamel,ahmed_abass,"174,955"," 209,863.00 "," 126,456.00 "," 399,085.00 "," 1,887,646.00 "," 832,902.00 "," 501,925.00 "," 939,555.00 "," 677,006.00 "," 1,657,061.00 "," 955,223.00 "," 730,308.00 "," 96,477.00 "," 1,369,116.00 "," 712,941.00 "," 573,371.00 "," 577,537.00 "," 55,568.00 "," 294,345.00 "," 1,866,623.00 "," 1,288,538.00 "," 1,279,860.00 "," 510,138.00 "," 1,055,305.00 "," 957,246.00 "," 152,779.00 "," 629,133.00 "," 967,034.00 "," 202,512.00 "," 896,434.00 "," 312,536.00 "," 922,829.00 "," 23,637,352.00 "
236352," 149,109 ",San Paula Furniture,PAULA_1,Online,Giza,أثاث,Bassem_Ahmed,muhamed_ezzeldin,alaatarek,muhamed_ezzeldin,"140,706"," 125,566.00 "," 789,979.00 "," 918,043.00 "," 1,126,255.00 "," 706,940.00 "," 974,040.00 "," 962,476.00 "," 282,846.00 "," 1,823,835.00 "," 1,052,982.00 "," 364,173.00 "," 1,123,990.00 "," 434,638.00 "," 1,297,285.00 "," 1,929,359.00 "," 77,818.00 "," 1,565,295.00 "," 1,708,970.00 "," 1,246,800.00 "," 1,760,471.00 "," 1,881,312.00 "," 1,454,511.00 "," 1,575,704.00 "," 235,705.00 "," 443,841.00 "," 1,491,972.00 "," 959,730.00 "," 408,730.00 "," 1,111,415.00 "," 1,066,311.00 "," 1,145,292.00 "," 32,046,284.00 "
45947," 200,518 ",El3ed2,El3ed2,POS,Giza,مفروشات ومراتب,Abdelrahman_lashen,mohamed_gamal,Yousef_Yakoub,mohamed_gamal,"58,974"," 324,812.00 "," 1,687,948.00 "," 855,916.00 "," 720,981.00 "," 185,228.00 "," 820,616.00 "," 439,585.00 "," 1,904,678.00 "," 176,688.00 "," 852,720.00 "," 92,393.00 "," 372,050.00 "," 1,684,229.00 "," 798,847.00 "," 1,569,318.00 "," 1,874,658.00 "," 680,406.00 "," 977,179.00 "," 102,035.00 "," 1,210,165.00 "," 1,025,931.00 "," 92,590.00 "," 1,432,309.00 "," 982,420.00 "," 1,309,022.00 "," 40,575.00 "," 631,536.00 ", 312.00 ," 1,949,151.00 "," 1,369,219.00 "," 1,672,240.00 "," 27,835,757.00 "
172860," 170,095 ",Alhajed Pharmacy,Alhajed,POS,Giza,صيداليات,mostafa_abdelazim,muhamed_ezzeldin,basel_anwar,muhamed_ezzeldin,"68,071"," 869,877.00 "," 266,879.00 "," 1,240,723.00 "," 1,884,246.00 "," 1,510,743.00 "," 637,163.00 "," 955,471.00 "," 1,485,727.00 "," 869,837.00 "," 1,663,426.00 "," 237,211.00 "," 1,465,121.00 "," 996,639.00 "," 112,786.00 "," 1,972,978.00 "," 69,012.00 "," 1,167,962.00 "," 1,040,089.00 "," 1,818,393.00 "," 1,824,285.00 "," 682,500.00 "," 1,961,443.00 "," 937,218.00 "," 1,169,088.00 "," 1,031,695.00 "," 776,838.00 "," 183,098.00 "," 528,918.00 "," 1,118,484.00 "," 40,669.00 "," 1,422,331.00 "," 31,940,850.00 "
246396," 224,397 ",DR NOHA SALAMA PHARMACY,Nohasalama1,POS,Giza,صيداليات,Saleh_Farid,mohamed_gamal,telesales_damcancel,muhamed_ezzeldin,"122,702"," 1,714,795.00 "," 518,931.00 "," 418,512.00 "," 1,528,866.00 "," 208,451.00 "," 595,058.00 "," 1,894,467.00 "," 355,540.00 "," 157,630.00 "," 344,261.00 "," 855,542.00 "," 575,184.00 "," 1,018,192.00 "," 1,267,586.00 "," 497,876.00 "," 1,579,486.00 "," 1,034,484.00 "," 1,458,500.00 "," 727,496.00 "," 1,053,648.00 "," 1,898,797.00 "," 1,347,616.00 "," 1,934,352.00 "," 657,914.00 "," 1,438,872.00 "," 686,392.00 "," 315,761.00 "," 1,179,046.00 "," 273,584.00 "," 1,064,026.00 "," 315,826.00 "," 28,916,691.00 "
24988," 169,838 ",Nicolaish,Nicolaish_20,Online,Cairo,مطاعم و كافتريات,akram_amir,mohamed_gamal,Asmaa_Mohamed,telesales(Ezz),"554,729"," 502,604.00 "," 1,321,505.00 "," 1,575,834.00 "," 1,082,606.00 "," 1,311,378.00 "," 855,598.00 "," 1,656,174.00 "," 1,415,519.00 "," 1,669,150.00 "," 947,333.00 "," 215,892.00 "," 411,630.00 "," 1,694,605.00 "," 1,973,331.00 "," 678,403.00 "," 240,553.00 "," 722,400.00 "," 1,187,893.00 "," 1,754,965.00 "," 1,862,672.00 "," 400,767.00 "," 1,824,057.00 "," 1,512,258.00 "," 971,661.00 "," 1,800,403.00 "," 1,429,364.00 "," 871,793.00 "," 412,660.00 "," 85,377.00 "," 1,908,869.00 "," 1,996,889.00 "," 36,294,143.00 "
91198," 137,089 ",Master,Master_789,Online,Cairo,سيارات,Saleh_Farid,mohamed_gamal,Hager_Sherif,telesales(Ezz),"131,736"," 1,070,737.00 "," 248,082.00 "," 1,705,947.00 "," 1,733,696.00 "," 287,095.00 "," 605,110.00 "," 960,669.00 "," 38,020.00 "," 1,926,750.00 "," 1,208,803.00 "," 1,982,132.00 "," 732,360.00 "," 1,198,976.00 "," 1,156,662.00 "," 78,942.00 "," 1,598,161.00 "," 991,006.00 "," 977,299.00 "," 594,160.00 "," 1,283,282.00 "," 406,839.00 "," 1,841,535.00 "," 1,331,127.00 "," 1,825,559.00 "," 10,743.00 "," 169,682.00 "," 723,237.00 "," 200,078.00 "," 1,782,160.00 "," 1,014,909.00 "," 1,463,855.00 "," 31,147,613.00 "
138320," 55,335 ",Dr Tamer Shokry ,tilhamy,Online,Giza,طبي (مستشفيات و عيادات ومعامل),ahmed_abass,ahmed_abass,Ahmed_turky,ahmed_abass,"43,685"," 1,639,817.00 "," 42,048.00 "," 527,162.00 "," 194,439.00 "," 1,510,410.00 "," 92,608.00 "," 1,774,214.00 "," 1,375,563.00 "," 1,614,873.00 "," 1,450,884.00 "," 1,905,455.00 "," 126,995.00 "," 81,226.00 "," 192,537.00 "," 1,905,559.00 "," 503,994.00 "," 885,396.00 "," 1,177,590.00 "," 147,449.00 "," 627,609.00 "," 1,240,887.00 "," 372,004.00 "," 341,794.00 "," 442,402.00 "," 1,279,404.00 "," 1,996,769.00 "," 15,732.00 "," 166,059.00 "," 1,549,964.00 "," 1,799,666.00 "," 670,526.00 "," 27,651,035.00 "
66763," 53,270 ",El Mongez,Adham8,Online,Cairo,سياحة و بزار,mohamed_taher,mohamed_gamal,Memara,mohamed_gamal,"14,741"," 1,805,179.00 "," 607,736.00 "," 1,005,993.00 "," 1,123,510.00 "," 128,972.00 "," 1,365,633.00 "," 1,274,388.00 "," 978,625.00 "," 492,970.00 "," 1,114,543.00 "," 1,026,298.00 "," 192,320.00 "," 1,296,218.00 "," 1,145,465.00 "," 471,859.00 "," 639,958.00 "," 990,182.00 "," 713,408.00 "," 117,586.00 "," 1,249,120.00 "," 1,231,996.00 "," 1,042,748.00 "," 1,922,799.00 "," 992,097.00 "," 169,914.00 "," 323,913.00 "," 1,506,073.00 "," 1,065,107.00 "," 631,123.00 "," 455,762.00 "," 1,405,622.00 "," 28,487,117.00 "
71466," 111,918 ",Testat,01001932718,Online,Cairo,تعليمي,Aya_husseiny,mohamed_elayah,amrraafat,mohamed_elayah,"737,794"," 761,745.00 "," 1,782,763.00 "," 421,998.00 "," 168,414.00 "," 928,821.00 "," 474,740.00 "," 1,220,004.00 "," 506,059.00 "," 1,873,110.00 "," 864,920.00 "," 1,060,603.00 "," 668,891.00 "," 1,205,846.00 "," 716,692.00 "," 207,433.00 "," 322,298.00 "," 159,386.00 "," 1,263,278.00 "," 171,106.00 "," 1,257,782.00 "," 536,210.00 "," 1,778,823.00 "," 428,860.00 "," 1,192,881.00 "," 1,069,337.00 "," 1,426,474.00 "," 1,119,396.00 "," 90,632.00 "," 205,175.00 "," 1,822,850.00 "," 459,331.00 "," 26,165,858.00 "
20337," 52,636 ",Home Tec,01155597012,POS,Giza,ادوات كهربائيه,mohamed_gamal,mohamed_gamal,a_tawfik,mohamed_gamal,"856,302"," 1,481,077.00 "," 198,851.00 "," 300,830.00 "," 1,826,537.00 "," 1,459,677.00 "," 469,810.00 "," 1,824,699.00 "," 746,024.00 "," 1,992,501.00 "," 803,874.00 "," 906,785.00 "," 249,207.00 "," 979,494.00 "," 1,987,980.00 "," 1,539,609.00 "," 14,930.00 "," 923,378.00 "," 1,584,995.00 "," 661,274.00 "," 1,882,678.00 "," 635,549.00 "," 734,933.00 "," 629,607.00 "," 763,174.00 "," 739,449.00 "," 1,522,680.00 "," 1,253,172.00 "," 232,817.00 "," 1,803,165.00 "," 806,278.00 "," 1,291,572.00 "," 32,246,606.00 "
14849," 169,599 ",Eltawkel,Aliyassen,Online,Giza,موبايل,narden_mina,mohamed_gamal,Heba_khaled1,telesales(Ezz),"15,138"," 1,926,083.00 "," 1,711,231.00 "," 944,894.00 "," 752,240.00 "," 1,843,411.00 "," 940,192.00 "," 6,030.00 "," 1,689,141.00 "," 1,723,643.00 "," 1,057,823.00 "," 124,605.00 "," 1,179,011.00 "," 1,225,839.00 "," 1,256,095.00 "," 1,358,127.00 "," 661,704.00 "," 456,146.00 "," 1,522,260.00 "," 1,355,928.00 "," 1,686,201.00 "," 1,512,821.00 "," 72,930.00 "," 253,018.00 "," 827,943.00 "," 756,043.00 "," 1,353,036.00 "," 898,787.00 "," 1,451,885.00 "," 750,171.00 "," 1,384,243.00 "," 1,395,255.00 "," 34,076,736.00 "
83034," 24,335 ",Elmsrya,Adel883,Online,Cairo,اطارات و بطاريات وقطع غيار,mohamed_dawood,muhamed_ezzeldin,basel_anwar,muhamed_ezzeldin,"140,910"," 938,142.00 "," 1,517,001.00 "," 1,572,258.00 "," 1,774,334.00 "," 1,921,734.00 "," 1,675,204.00 "," 532,337.00 "," 1,356,422.00 "," 270,354.00 "," 1,386,583.00 "," 1,727,255.00 "," 1,215,624.00 "," 934,055.00 "," 1,146,281.00 "," 1,859,229.00 "," 851,880.00 "," 210,625.00 "," 1,290,415.00 "," 534,564.00 "," 1,880,746.00 "," 1,413,650.00 "," 1,293,404.00 "," 445,854.00 "," 1,924,943.00 "," 1,803,745.00 "," 667,417.00 "," 279,829.00 "," 1,981,811.00 "," 1,534,251.00 "," 985,034.00 "," 1,914,498.00 "," 38,839,479.00 "
108410," 171,888 ",Dr. Mohamed abdelmonaem,01223456852,Online,Giza,طبي (مستشفيات و عيادات ومعامل),s_ahmed,muhamed_ezzeldin,not_assigned, others,"721,618"," 1,527,436.00 "," 648,453.00 "," 291,210.00 "," 1,134,000.00 "," 1,418,858.00 "," 611,375.00 "," 1,933,656.00 "," 30,187.00 "," 1,980,975.00 "," 1,573,901.00 "," 1,136,915.00 "," 1,129,435.00 "," 1,220,288.00 "," 560,505.00 "," 944,502.00 "," 296,854.00 "," 1,929,822.00 "," 1,388,489.00 "," 1,170,156.00 "," 1,619,140.00 "," 1,935,198.00 "," 1,215,228.00 "," 1,396,547.00 "," 706,365.00 "," 1,743,938.00 "," 474,193.00 "," 902,582.00 "," 1,408,694.00 "," 447,626.00 "," 941,034.00 "," 668,019.00 "," 34,385,581.00 "
106790," 200,862 ",MOUSAD ElQAMASH,Abdallhelqamash,POS,Giza,مطاعم و كافتريات,Milad_atea,mohamed_gamal,omar_maabd,mohamed_gamal,"28,810"," 1,561,731.00 "," 1,556,428.00 "," 233,332.00 "," 920,380.00 "," 1,817,679.00 "," 431,546.00 "," 1,220,396.00 "," 1,837,308.00 "," 1,327,825.00 "," 618,593.00 "," 1,429,627.00 "," 395,120.00 "," 427,762.00 "," 226,797.00 "," 1,820,558.00 "," 197,988.00 "," 1,285,044.00 "," 1,403,375.00 "," 1,879,791.00 "," 1,809,936.00 "," 425,530.00 "," 161,746.00 "," 837,951.00 "," 549,010.00 "," 1,560,654.00 "," 1,595,142.00 "," 2,736.00 "," 1,910,337.00 "," 755,238.00 "," 559,070.00 "," 1,058,555.00 "," 31,817,185.00 "
41406," 63,557 ",Elseady,01114410972,POS,Giza,موبايل,ahmed_Atef,ahmed_abass,aboelela_eid,ahmed_abass,"625,350"," 1,523,830.00 "," 1,346,750.00 "," 792,979.00 "," 1,116,802.00 "," 361,869.00 "," 1,558,864.00 "," 1,642,040.00 "," 1,795,462.00 "," 364,868.00 "," 1,629,938.00 "," 256,935.00 "," 624,799.00 "," 905,452.00 "," 54,231.00 "," 469,043.00 "," 829,172.00 "," 603,857.00 "," 1,822,972.00 "," 864,049.00 "," 1,031,714.00 "," 45,435.00 "," 1,617,582.00 "," 1,883,432.00 "," 220,627.00 "," 263,400.00 "," 1,202,661.00 "," 1,819,027.00 "," 1,510,617.00 "," 1,777,363.00 "," 534,913.00 "," 544,524.00 "," 31,015,207.00 "
